vm_id,subscription_id,deployment_id,timestamp_vm_created,timestamp_vm_deleted,max_cpu,avg_cpu,p95_max_cpu,vm_category,vm_virtual_core_count_bucket,vm_memory_gb_bucket,duration
I+9h3pVynTUugVgR1kxSaabVCfRsuIxLFCrY4cEbpwCd9Ujm2cqnWkOkd/H8au7n,iGfBdgMCxhv6Ib5tkEZ0H75nwKcQeBBYqHeYzu/koHMBBRWwpe5v7xa9kPTFj99+,t9UC3N+/GpFagl3vQyk4rG5OG0/8b8rlnl2MFUPBW1CMXj7iLHMEEP2H3XaVGkIyl6Pk3nLchfvGwNAlCjZwhg==,0,2591400,59.74097654954782,10.702819797978398,34.951984057949716,Interactive,4,8,2591400
F6HuwGoiiwgfMf5MaXgvFiX+Ig9gRmmtac7BI029i+HuRYmaim1MDURjBgxhKUaU,vPyskOyy35389xfTxjCRrfafjPCoBl2LMDi8qqrCc+N/G0sGgx15AwXJnvx0+n49,dPQuApxstF4VwaBYMVzZ+a4ruwfsMCbilKFo8MH3Wehwq5hqlQJmb1oafy92FFRjodbyhSa/Z/ODCctVC6E/Pg==,0,2591400,77.29382077112224,2.955234478806502,20.31411786855776,Delay-insensitive,2,4,2591400
dgFQeewp+o2SAhf3n26S1/uMx4dxmvGNe8qSdNc27C7dmRsHPxApvQwt8zQDnTqM,Rl0LhK8X9pWewEmrxWuwPzxtHmwevFjLWwjPVLLyOYkUzbWunYlfk8HXtFmP86ni,1GIeCVnY5V11G13n1VoAyDhXwsnAkUpgvxC018YndWwgRJU8d1ZyooeYCmqu4gr0ShOQSVcpub0S8YhfUMqZJw==,0,2591400,83.73254815876669,1.8209905889830007,5.975923905673762,Interactive,2,8,2591400
J4q9bRxTfUDWuYoMo120qikB2eJtq84j7jH3OQe3XJ9X5uxOJaGSWPRu8ocgAPFh,9//vXrnkLpomO4nclfXmxkwT9cpBHRJo45hO0WpZehUZ/og10J1rrA7pcweZksMa,4PiE00pYNza46lhKkVSzR0ldTTy0RkG/U7kog+GqlTER/g5V+U9PJWYfyHtddabBoq58ENeLtj0sE943P/Q5Og==,0,2591400,99.26826170008985,12.792762017300223,63.64348761377437,Delay-insensitive,2,2,2591400
VOtcbSsAmTx0+MbkzG2RFwoKTCoMnSBh30uQUYqlzQATtVhGo6DS7kV55JDvUvsk,1owRC8fAiTkftDDmemUYdXtzzmnuOoKN1keoqCE0SkllaUvtc8yDMIA7uUAEYACL,wF4pyvXjYtMJhv0a6RW2YwBaXe4kCV5ufAPQZIyvxS+N+8alWgK0JcjiGctITRGjak96cwxBJ7UZS8baBtRcIA==,0,2591400,98.18566714510665,6.211450444792452,35.69212294422458,Delay-insensitive,2,4,2591400
Nv/HMXff7spQ5PmRWrPgRDDE2iUuWCTxQzsSVTKN0emDKG+I7CSpPTLD0EcNw6ra,VF6kamWaQavs7FwjOQrNA7y7CKCsAQAv6F6l+44ddjtCa8XXynFgDLDm3+fEL5dx,p2yfeCVtTibeplUrkDnll5+oUg7qTAk5Dn9MVpvD7MtmeVUelHtHa7986uXrNbub67DelQ+4mqFYa2yk21GE+w==,0,2591400,98.564392068658,8.40242758695982,62.26759708271181,Delay-insensitive,2,2,2591400
lAR0y7yQGOB9V3nSE8JEPsfBv+S4W90oOPVisMfuZTNYhwurr3Y3gtqXA/m0GgJb,/7BEc7IXeDk3Hc3a4wj3YzaCTV0QKrZapPU4IU8iKbk5l2gHQ8c6EYCAIf3cZnLQ,Tl8oJkZUAAruCpLCWyvSlnIKe7saRJeXYSClZvbL8H94NTEUwIfHMNIZOPCTGe0nMgWAI3bUsg+sx1cmmo+3Pw==,0,2591400,98.39815076637508,26.96000120393637,91.73922351293464,Delay-insensitive,2,4,2591400
qk2h7myeYScbfE1JxnVCnc5rWZ6K4zkHgMC3xXaKDzUwxpt7X2UtpWioWnLS82G7,jHrHuJlFdvyfe7q8pkzOrQSqRhb2CEQOLvaJnvpt1Z/W9KODRaPhTURPnZXFj/8K,nAJ5xYdBVb/5O0JTrZsaQ7mjvG8XOctehHCZkjtFlgFo3jA0oU7xQnu6Ow64vFBxE+bMHi8me2z1TvSN5BLF7g==,0,2591400,96.34070479990243,19.95829045820998,41.567133086437934,Interactive,2,4,2591400
ih/wovgQjFTcjhAy/Il23QwQ1PcCdTDKibCN4wCzO2G/QMO3sM0tu6ZaQW+kMjG9,HtqdwkfTNX7ro++bIPc2b8dWe3pEuerSzQNcE5NC7fm/cYWikU038Ogz2OAEJCPU,1hiCvMg+o7VX9TepPyq3SO0703mE6dlrc6wApflUCxhMCoI6iPaDnvijxY1oGid735CMuOREjA6YKZ4dgEHPdw==,0,2591400,92.68389334125195,47.50495442784606,79.95204842931048,Interactive,2,8,2591400
tAFAc6CzmxVwptSnDcHDPTL9IvXmYQcbGfXBmz2M5T/8JW72gbSEPGNcMwOQX1wN,uC5IAHaLvlggMAV/B3/Q5tESSFlJW6YgLhevhS5qBsqSfv3zRd9KGNAQQFb9J4K2,KXDaV+h7n8SCToArIj0Byne5csgM9Px2CqVJtJzl36DOENlt7f4WB0ibyZt9KLCph/zpf8aIzU+VciUV0nHnKQ==,0,2591400,98.94235478717772,6.027696403956296,13.766868934663696,Interactive,2,2,2591400
